activity__sum_values,activity__median,activity__mean,activity__length,activity__standard_deviation,activity__variance,activity__root_mean_square,activity__maximum,activity__absolute_maximum,activity__minimum
212113.0,62.0,147.30068969726562,1440.0,192.40577697753906,37019.984375,242.31689453125,1614.0,1614.0,0.0
131388.0,0.0,91.24166870117188,1440.0,170.07020568847656,28923.875,192.99978637695312,1336.0,1336.0,0.0
104027.0,0.0,72.24097442626953,1440.0,163.85116577148438,26847.203125,179.0697021484375,1773.0,1773.0,0.0
99986.0,3.0,69.43472290039062,1440.0,183.72946166992188,33756.515625,196.41204833984375,1621.0,1621.0,0.0
232092.0,0.0,161.1750030517578,1440.0,286.76019287109375,82231.4140625,328.9510498046875,2593.0,2593.0,0.0
212695.0,29.0,147.70486450195312,1440.0,240.06771850585938,57632.51171875,281.8674011230469,2218.0,2218.0,0.0
178986.0,0.0,124.29582977294922,1440.0,208.97271728515625,43669.59375,243.1440887451172,1621.0,1621.0,0.0
216205.5,8.0,150.14271545410156,1440.0,272.90679931640625,74478.125,311.48187255859375,4259.0,4259.0,0.0
133002.0,0.0,92.36250305175781,1440.0,190.24790954589844,36194.265625,211.4830780029297,1958.0,1958.0,0.0
207665.0,7.0,144.21180725097656,1440.0,271.0926208496094,73491.203125,307.0639343261719,3648.0,3648.0,0.0
129722.0,0.0,90.08472442626953,1440.0,191.94564819335938,36843.1328125,212.033935546875,1621.0,1621.0,0.0
241769.0,0.0,167.8951416015625,1440.0,301.21649169921875,90731.3828125,344.8480224609375,4003.0,4003.0,0.0
193449.0,21.5,134.33958435058594,1440.0,220.232177734375,48502.2109375,257.9715881347656,2674.0,2674.0,0.0
132124.0,0.0,91.75277709960938,1440.0,176.7209930419922,31230.30859375,199.12026977539062,1261.0,1261.0,0.0
145752.0,0.0,101.21666717529297,1440.0,193.6250762939453,37490.671875,218.48452758789062,1430.0,1430.0,0.0
136767.0,0.0,94.97708129882812,1440.0,195.00726318359375,38027.83203125,216.90660095214844,2020.0,2020.0,0.0
186885.0,0.0,129.78125,1440.0,232.31053161621094,53968.1796875,266.1040344238281,1726.0,1726.0,0.0
129494.0,3.0,89.9263916015625,1440.0,200.7500457763672,40300.578125,219.97120666503906,1301.0,1301.0,0.0
1480.0,0.0,1.0277777910232544,1440.0,13.970924377441406,195.1867218017578,14.00867748260498,360.0,360.0,0.0
326273.0,122.5,226.57847595214844,1440.0,287.510498046875,82662.28125,366.06024169921875,2929.0,2929.0,0.0
250285.0,3.0,173.80902099609375,1440.0,268.70880126953125,72204.421875,320.0218811035156,1672.0,1672.0,0.0
551384.0,306.0,382.9055480957031,1440.0,343.5208740234375,118006.5859375,514.4154663085938,1836.0,1836.0,0.0
416127.0,134.0,288.9770812988281,1440.0,351.81524658203125,123773.9765625,455.28204345703125,2507.0,2507.0,0.0
409273.0,172.0,284.21734619140625,1440.0,314.321533203125,98798.03125,423.7658996582031,2146.0,2146.0,0.0
554984.0,250.0,385.4055480957031,1440.0,425.7728576660156,181282.53125,574.2994995117188,3214.0,3214.0,0.0
349896.0,130.0,242.98333740234375,1440.0,289.7445373535156,83951.890625,378.14385986328125,3116.0,3116.0,0.0
598077.0,306.0,415.33123779296875,1440.0,436.8816833496094,190865.59375,602.7981567382812,4116.0,4116.0,0.0
397974.0,125.0,276.3708190917969,1440.0,405.8751220703125,164734.625,491.03509521484375,8000.0,8000.0,0.0
675862.0,439.0,469.3486022949219,1440.0,377.2915344238281,142348.890625,602.1935424804688,2507.0,2507.0,0.0
454661.0,111.0,315.73681640625,1440.0,532.5176391601562,283575.0625,619.0838623046875,5271.0,5271.0,0.0
471813.0,219.0,327.6479187011719,1440.0,374.2254943847656,140044.71875,497.39105224609375,4116.0,4116.0,0.0
389832.0,94.0,270.7166748046875,1440.0,582.6974487304688,339536.28125,642.5136108398438,5608.0,5608.0,0.0
381548.0,132.0,264.9638977050781,1440.0,316.7732849121094,100345.3125,412.9784240722656,1725.0,1725.0,0.0
204900.0,3.0,142.2916717529297,1440.0,286.08984375,81847.3984375,319.52203369140625,3637.0,3637.0,0.0
4881.0,0.0,3.3895833492279053,1440.0,41.00227737426758,1681.186767578125,41.14213943481445,1111.0,1111.0,0.0
137566.0,0.0,95.53194427490234,1440.0,198.202880859375,39284.3828125,220.02439880371094,1428.0,1428.0,0.0
238903.0,47.0,165.9048614501953,1440.0,244.18240356445312,59625.04296875,295.21087646484375,1954.0,1954.0,0.0
205399.0,37.0,142.63819885253906,1440.0,219.08348083496094,47997.5703125,261.42535400390625,1428.0,1428.0,0.0
208757.0,29.0,144.9701385498047,1440.0,232.3226776123047,53973.828125,273.8433532714844,1894.0,1894.0,0.0
123337.0,0.0,85.65069580078125,1440.0,162.18997192382812,26305.5859375,183.4165496826172,1474.0,1474.0,0.0
213318.0,32.0,148.1374969482422,1440.0,230.39488220214844,53081.80078125,273.9096984863281,1570.0,1570.0,0.0
223954.0,6.0,155.5236053466797,1440.0,250.99497985839844,62998.4765625,295.27288818359375,1954.0,1954.0,0.0
222137.0,3.0,154.26181030273438,1440.0,313.1616516113281,98070.2109375,349.09442138671875,3214.0,3214.0,0.0
251271.0,55.0,174.49374389648438,1440.0,253.56993103027344,64297.70703125,307.8080139160156,1780.0,1780.0,0.0
164293.0,3.0,114.09236145019531,1440.0,203.18328857421875,41283.44921875,233.0247039794922,1428.0,1428.0,0.0
210802.0,65.5,146.39027404785156,1440.0,201.75210571289062,40703.9140625,249.26698303222656,1474.0,1474.0,0.0
186145.0,14.0,129.26736450195312,1440.0,203.7308807373047,41506.2734375,241.28057861328125,1620.0,1620.0,0.0
190838.0,0.0,132.52638244628906,1440.0,225.12060546875,50679.28515625,261.2326965332031,1474.0,1474.0,0.0
209197.0,11.0,145.27569580078125,1440.0,220.41143798828125,48581.19921875,263.9814758300781,1521.0,1521.0,0.0
22382.0,0.0,15.543055534362793,1440.0,101.88231658935547,10380.0068359375,103.06111907958984,1780.0,1780.0,0.0
6491.0,0.0,4.507638931274414,1440.0,44.323604583740234,1964.5819091796875,44.552223205566406,1042.0,1042.0,0.0
14427.0,0.0,10.018750190734863,1440.0,71.07716369628906,5051.962890625,71.77979278564453,919.0,919.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
690.0,0.0,0.4791666567325592,1440.0,12.674488067626953,160.6426544189453,12.683541297912598,411.0,411.0,0.0
82590.0,0.0,57.35416793823242,1440.0,138.3970489501953,19153.7421875,149.81068420410156,1849.0,1849.0,0.0
91822.0,0.0,63.76527786254883,1440.0,132.3686065673828,17521.44921875,146.9267120361328,930.0,930.0,0.0
117133.0,0.0,81.34236145019531,1440.0,203.57391357421875,41442.33984375,219.22344970703125,4399.0,4399.0,0.0
137007.0,0.0,95.14375305175781,1440.0,180.8164520263672,32694.591796875,204.3206329345703,2160.0,2160.0,0.0
198860.0,24.5,138.09722900390625,1440.0,281.3885803222656,79179.5390625,313.44915771484375,3229.0,3229.0,0.0
306745.0,99.0,213.01736450195312,1440.0,335.9701232910156,112875.9296875,397.80938720703125,3434.0,3434.0,0.0
197596.0,33.0,137.21945190429688,1440.0,294.6644592285156,86827.140625,325.0481872558594,3434.0,3434.0,0.0
231524.0,4.0,160.78054809570312,1440.0,280.1755065917969,78498.3203125,323.030517578125,2682.0,2682.0,0.0
347489.0,163.0,241.31179809570312,1440.0,271.8922424316406,73925.3984375,363.53375244140625,1908.0,1908.0,0.0
149551.0,0.0,103.8548583984375,1440.0,212.75584411621094,45265.05078125,236.7506866455078,3035.0,3035.0,0.0
297177.0,96.0,206.37290954589844,1440.0,283.1767272949219,80189.0546875,350.39813232421875,3768.0,3768.0,0.0
204873.0,7.0,142.27291870117188,1440.0,308.0618896484375,94902.1328125,339.328369140625,4009.0,4009.0,0.0
232474.0,36.0,161.44027709960938,1440.0,258.6646728515625,66907.4140625,304.91046142578125,2853.0,2853.0,0.0
158381.0,13.0,109.98680877685547,1440.0,193.302734375,37365.9453125,222.4028778076172,2227.0,2227.0,0.0
51611.0,0.0,35.840972900390625,1440.0,115.62769317626953,13369.7626953125,121.05509948730469,1123.0,1123.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.004861111287027597,1440.0,0.18440213799476624,0.034004148095846176,0.1844661980867386,7.0,7.0,0.0
44510.0,0.0,30.90972137451172,1440.0,203.48281860351562,41405.2578125,205.8170623779297,4135.0,4135.0,0.0
100004.0,2.0,69.44721984863281,1440.0,157.76925659179688,24891.138671875,172.3776397705078,1560.0,1560.0,0.0
144262.0,8.0,100.18194580078125,1440.0,174.0337677001953,30287.75,200.8087921142578,1609.0,1609.0,0.0
171073.0,27.0,118.80069732666016,1440.0,186.89830017089844,34930.9765625,221.46009826660156,1216.0,1216.0,0.0
131742.0,20.0,91.48750305175781,1440.0,158.72508239746094,25193.650390625,183.20375061035156,1179.0,1179.0,0.0
182401.0,34.0,126.6673583984375,1440.0,221.80059814453125,49195.50390625,255.42147827148438,1512.0,1512.0,0.0
112954.0,13.0,78.44027709960938,1440.0,153.8356475830078,23665.40625,172.67971801757812,1179.0,1179.0,0.0
133692.0,20.0,92.84166717529297,1440.0,173.73880004882812,30185.169921875,196.98919677734375,1822.0,1822.0,0.0
106807.0,0.0,74.17152404785156,1440.0,161.01837158203125,25926.916015625,177.28036499023438,2000.0,2000.0,0.0
186253.0,12.0,129.3423614501953,1440.0,244.6182861328125,59838.109375,276.70843505859375,1378.0,1378.0,0.0
117275.0,0.0,81.44097137451172,1440.0,175.90052795410156,30940.994140625,193.8391876220703,2127.0,2127.0,0.0
147099.0,12.0,102.15208435058594,1440.0,176.59388732910156,31185.400390625,204.01089477539062,1466.0,1466.0,0.0
182121.0,7.0,126.47291564941406,1440.0,245.79757690429688,60416.4453125,276.4269104003906,2263.0,2263.0,0.0
143356.0,8.5,99.55278015136719,1440.0,155.00254821777344,24025.791015625,184.21876525878906,1040.0,1040.0,0.0
131599.0,3.0,91.38819122314453,1440.0,167.66342163085938,28111.021484375,190.95240783691406,1560.0,1560.0,0.0
21666.0,0.0,15.045833587646484,1440.0,73.35272979736328,5380.623046875,74.8799057006836,1143.0,1143.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
1434.0,0.0,0.9958333373069763,1440.0,1.8822959661483765,3.5430378913879395,2.129488706588745,61.0,61.0,0.0
20970.0,2.0,14.5625,1440.0,66.46698760986328,4417.86083984375,68.04357147216797,713.0,713.0,0.0
97847.0,0.0,67.94930267333984,1440.0,174.31053161621094,30384.16015625,187.0862579345703,1672.0,1672.0,0.0
245223.0,25.0,170.2937469482422,1440.0,294.5562438964844,86763.375,340.2401123046875,2146.0,2146.0,0.0
208753.0,0.0,144.9673614501953,1440.0,269.3861083984375,72568.875,305.91571044921875,2929.0,2929.0,0.0
187041.0,0.0,129.88958740234375,1440.0,263.2586669921875,69305.1328125,293.5582580566406,1725.0,1725.0,0.0
108626.0,0.0,75.43472290039062,1440.0,182.3690948486328,33258.484375,197.35470581054688,1341.0,1341.0,0.0
165284.0,0.0,114.78055572509766,1440.0,266.1986999511719,70861.7421875,289.89019775390625,2929.0,2929.0,0.0
223456.0,0.0,155.1777801513672,1440.0,316.7629699707031,100338.78125,352.73065185546875,2284.0,2284.0,0.0
228109.0,8.0,158.40902709960938,1440.0,295.9886169433594,87609.2578125,335.71221923828125,2668.0,2668.0,0.0
149744.0,0.0,103.9888916015625,1440.0,216.83810424804688,47018.76171875,240.48379516601562,1836.0,1836.0,0.0
228476.0,3.0,158.6638946533203,1440.0,265.30999755859375,70389.390625,309.1336669921875,1570.0,1570.0,0.0
224959.0,41.0,156.22152709960938,1440.0,264.6351623535156,70031.765625,307.305908203125,2214.0,2214.0,0.0
102268.0,0.0,71.01944732666016,1440.0,168.79885864257812,28493.0546875,183.13059997558594,1474.0,1474.0,0.0
189804.0,0.0,131.80833435058594,1440.0,276.1902770996094,76281.0625,306.03021240234375,2356.0,2356.0,0.0
201916.0,0.0,140.21945190429688,1440.0,291.2204895019531,84809.3671875,323.2195129394531,2214.0,2214.0,0.0
157203.0,0.0,109.16874694824219,1440.0,361.95648193359375,131012.4921875,378.06121826171875,4116.0,4116.0,0.0
3885.0,0.0,2.6979167461395264,1440.0,40.06632995605469,1605.310791015625,40.15706253051758,978.0,978.0,0.0
522.0,0.0,0.36250001192092896,1440.0,2.76344895362854,7.636650085449219,2.787123203277588,94.0,94.0,0.0
4320.0,3.0,3.0,1440.0,0.0,0.0,3.0,3.0,3.0,3.0
5084.0,3.0,3.530555486679077,1440.0,0.8829619884490967,0.7796218991279602,3.639291763305664,5.0,5.0,3.0
4370.0,3.0,3.034722328186035,1440.0,0.2612255811691284,0.06823880970478058,3.0459444522857666,5.0,5.0,3.0
7178.0,5.0,4.984722137451172,1440.0,0.1741325706243515,0.030322151258587837,4.987762928009033,5.0,5.0,3.0
35729.0,5.0,24.811805725097656,1440.0,114.5611801147461,13124.263671875,117.21728515625,1474.0,1474.0,3.0
221914.0,0.0,154.10694885253906,1440.0,256.2725524902344,65675.625,299.0394287109375,2020.0,2020.0,0.0
333379.0,142.0,231.51319885253906,1440.0,286.4918212890625,82077.5625,368.34210205078125,1726.0,1726.0,0.0
364442.0,142.0,253.084716796875,1440.0,302.7846374511719,91678.53125,394.6269226074219,1621.0,1621.0,0.0
258583.0,24.0,179.571533203125,1440.0,280.1898498535156,78506.34375,332.7946472167969,1475.0,1475.0,0.0
183588.0,0.0,127.49166870117188,1440.0,207.91195678710938,43227.3828125,243.88832092285156,1183.0,1183.0,0.0
282892.0,139.5,196.45277404785156,1440.0,220.50848388671875,48623.98828125,295.3263854980469,1301.0,1301.0,0.0
418752.0,157.0,290.79998779296875,1440.0,373.4665832519531,139477.28125,473.3306884765625,2218.0,2218.0,0.0
288001.0,49.0,200.00070190429688,1440.0,277.3437805175781,76919.578125,341.9354553222656,1475.0,1475.0,0.0
415925.0,175.0,288.8367919921875,1440.0,374.7398376464844,140429.9375,473.1349182128906,3880.0,3880.0,0.0
354202.0,121.0,245.97361755371094,1440.0,339.8866882324219,115522.96875,419.55450439453125,3124.0,3124.0,0.0
337355.0,83.0,234.27430725097656,1440.0,366.834228515625,134567.34375,435.2606201171875,2674.0,2674.0,0.0
246775.0,69.0,171.37152099609375,1440.0,236.50885009765625,55936.43359375,292.069580078125,1673.0,1673.0,0.0
221446.0,55.0,153.78195190429688,1440.0,223.15768432617188,49799.35546875,271.01336669921875,1386.0,1386.0,0.0
303889.0,118.5,211.03402709960938,1440.0,263.3753356933594,69366.5703125,337.49359130859375,1475.0,1475.0,0.0
137038.0,0.0,95.16527557373047,1440.0,249.51531982421875,62257.8984375,267.04742431640625,1621.0,1621.0,0.0
323064.0,30.0,224.35000610351562,1440.0,406.26495361328125,165051.21875,464.094970703125,2341.0,2341.0,0.0
317708.0,57.0,220.63055419921875,1440.0,381.60235595703125,145620.359375,440.79266357421875,3097.0,3097.0,0.0
302938.0,32.0,210.3736114501953,1440.0,364.8114013671875,133087.359375,421.122802734375,2651.0,2651.0,0.0
249876.0,18.0,173.52499389648438,1440.0,302.3017883300781,91386.375,348.56463623046875,2415.0,2415.0,0.0
449238.0,347.0,311.9708251953125,1440.0,195.9627227783203,38401.390625,368.4117126464844,1767.0,1767.0,0.0
278166.0,33.0,193.17083740234375,1440.0,315.3874816894531,99469.265625,369.8435363769531,1824.0,1824.0,0.0
334466.0,49.0,232.26805114746094,1440.0,383.4703369140625,147049.5,448.32794189453125,2341.0,2341.0,0.0
385784.0,32.0,267.9055480957031,1440.0,420.7434997558594,177025.09375,498.7970275878906,2651.0,2651.0,0.0
291006.0,15.0,202.08749389648438,1440.0,378.2767028808594,143093.265625,428.8736877441406,3195.0,3195.0,0.0
234743.0,18.0,163.01597595214844,1440.0,306.49591064453125,93939.7421875,347.15118408203125,2003.0,2003.0,0.0
412262.0,83.0,286.2930603027344,1440.0,403.2869567871094,162640.359375,494.5746154785156,2570.0,2570.0,0.0
247520.0,18.0,171.88888549804688,1440.0,331.6791076660156,110011.03125,373.57305908203125,2199.0,2199.0,0.0
362754.0,80.0,251.91250610351562,1440.0,436.699951171875,190706.84375,504.1495361328125,6117.0,6117.0,0.0
153977.0,0.0,106.92847442626953,1440.0,481.3289794921875,231677.59375,493.0631408691406,3729.0,3729.0,0.0
98431.0,0.0,68.3548583984375,1440.0,409.9860534667969,168088.5625,415.6452331542969,5575.0,5575.0,0.0
131150.0,3.0,91.07638549804688,1440.0,424.09375,179855.515625,433.7630310058594,3506.0,3506.0,0.0
100.0,0.0,0.0694444477558136,1440.0,2.6343164443969727,6.93962287902832,2.6352314949035645,100.0,100.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,0.1944444477558136,1440.0,5.588776111602783,31.234420776367188,5.592157363891602,194.0,194.0,0.0
567.0,0.0,0.39375001192092896,1440.0,1.0130207538604736,1.0262110233306885,1.086853265762329,3.0,3.0,0.0
8063.0,3.0,5.599305629730225,1440.0,46.6152229309082,2172.97900390625,46.9503059387207,971.0,971.0,0.0
189.0,0.0,0.13124999403953552,1440.0,0.613615095615387,0.3765234649181366,0.6274950504302979,3.0,3.0,0.0
225.0,0.0,0.15625,1440.0,0.6665852665901184,0.4443359375,0.6846532225608826,3.0,3.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
1707.0,0.0,1.1854166984558105,1440.0,1.4666414260864258,2.1510372161865234,1.8858022689819336,3.0,3.0,0.0
2912.0,3.0,2.0222222805023193,1440.0,1.4160020351409912,2.005061626434326,2.4686927795410156,8.0,8.0,0.0
3480.0,3.0,2.4166667461395264,1440.0,1.187317132949829,1.409722089767456,2.692582368850708,3.0,3.0,0.0
3306.0,3.0,2.2958333492279053,1440.0,1.2714753150939941,1.6166493892669678,2.6244046688079834,3.0,3.0,0.0
3102.0,3.0,2.1541666984558105,1440.0,1.3575342893600464,1.8428994417190552,2.546238899230957,5.0,5.0,0.0
3033.0,3.0,2.106250047683716,1440.0,1.3720279932022095,1.8824608325958252,2.5137124061584473,3.0,3.0,0.0
3570.0,3.0,2.4791667461395264,1440.0,1.136324167251587,1.2912325859069824,2.7271780967712402,3.0,3.0,0.0
430306.0,136.0,298.8236083984375,1440.0,384.90301513671875,148150.328125,487.2842102050781,2199.0,2199.0,0.0
528419.0,161.0,366.9576416015625,1440.0,493.4657287597656,243508.4375,614.9522705078125,3399.0,3399.0,0.0
706733.0,239.0,490.78680419921875,1440.0,596.0714721679688,355301.21875,772.122314453125,3097.0,3097.0,0.0
403168.0,8.0,279.977783203125,1440.0,438.9179992675781,192649.015625,520.6117553710938,2651.0,2651.0,0.0
508957.0,161.0,353.4423522949219,1440.0,455.2536315917969,207255.859375,576.3483276367188,2911.0,2911.0,0.0
711248.0,243.5,493.9222106933594,1440.0,593.0481567382812,351706.09375,771.7935180664062,3399.0,3399.0,0.0
577870.0,60.0,401.2986145019531,1440.0,634.41943359375,402488.03125,750.6854248046875,3296.0,3296.0,0.0
678684.0,223.0,471.3083190917969,1440.0,595.675048828125,354828.78125,759.5791015625,3399.0,3399.0,0.0
716032.0,256.0,497.24444580078125,1440.0,651.4349365234375,424367.4375,819.52392578125,3847.0,3847.0,0.0
516039.0,57.0,358.36041259765625,1440.0,533.8048706054688,284947.65625,642.9384155273438,2911.0,2911.0,0.0
516214.0,136.0,358.48193359375,1440.0,484.4291076660156,234671.5625,602.6448974609375,3097.0,3097.0,0.0
440623.0,90.0,305.9881896972656,1440.0,437.40167236328125,191320.21875,533.80615234375,2821.0,2821.0,0.0
494371.0,146.0,343.3132019042969,1440.0,438.9274597167969,192657.328125,557.244384765625,2735.0,2735.0,0.0
447161.0,138.5,310.5284729003906,1440.0,418.95037841796875,175519.421875,521.4857177734375,3097.0,3097.0,0.0
494692.0,131.0,343.5361022949219,1440.0,467.5108642578125,218566.421875,580.1581420898438,2570.0,2570.0,0.0
541773.0,188.0,376.23126220703125,1440.0,462.359130859375,213775.953125,596.0921630859375,3002.0,3002.0,0.0
973259.0,582.0,675.8743286132812,1440.0,643.0416259765625,413502.5625,932.9033203125,4927.0,4927.0,0.0
667493.0,231.0,463.53680419921875,1440.0,544.8024291992188,296809.6875,715.3153686523438,3968.0,3968.0,0.0
958284.0,620.0,665.4749755859375,1440.0,583.252197265625,340183.15625,884.8955688476562,4093.0,4093.0,0.0
747973.0,346.0,519.4257202148438,1440.0,562.6893920898438,316619.34375,765.7822265625,3399.0,3399.0,0.0
480656.0,0.0,333.78887939453125,1440.0,528.413330078125,279220.65625,625.008544921875,3195.0,3195.0,0.0
128108.0,0.0,88.9638900756836,1440.0,213.36990356445312,45526.71875,231.17372131347656,1336.0,1336.0,0.0
316183.0,85.0,219.571533203125,1440.0,303.25341796875,91962.6328125,374.3985595703125,2072.0,2072.0,0.0
386989.0,112.0,268.74237060546875,1440.0,367.2579650878906,134878.40625,455.0833435058594,2072.0,2072.0,0.0
393729.0,125.0,273.42291259765625,1440.0,411.1680603027344,169059.171875,493.78057861328125,3974.0,3974.0,0.0
477968.0,250.0,331.9222106933594,1440.0,364.0216064453125,132511.734375,492.6297912597656,3200.0,3200.0,0.0
410779.0,172.0,285.26318359375,1440.0,355.5506591796875,126416.265625,455.8414001464844,2420.0,2420.0,0.0
307410.0,77.0,213.4791717529297,1440.0,308.7629699707031,95334.5703125,375.3770446777344,2072.0,2072.0,0.0
456401.0,197.0,316.94512939453125,1440.0,390.1217346191406,152194.96875,502.6421813964844,3200.0,3200.0,0.0
344703.0,99.0,239.37709045410156,1440.0,325.88555908203125,106201.3984375,404.3547668457031,3200.0,3200.0,0.0
423780.0,157.0,294.2916564941406,1440.0,409.1397399902344,167395.328125,503.9870300292969,3200.0,3200.0,0.0
226197.0,1.5,157.0812530517578,1440.0,287.1988220214844,82483.1640625,327.3494873046875,2072.0,2072.0,0.0
370903.0,138.0,257.571533203125,1440.0,325.5094299316406,105956.3984375,415.0897521972656,1773.0,1773.0,0.0
460057.0,184.0,319.4840393066406,1440.0,404.06939697265625,163272.078125,515.1137084960938,2657.0,2657.0,0.0
315730.0,43.0,219.25694274902344,1440.0,363.244873046875,131946.84375,424.2881774902344,3103.0,3103.0,0.0
13997.0,0.0,9.720138549804688,1440.0,90.31936645507812,8157.58740234375,90.84088897705078,1614.0,1614.0,0.0
3879.0,0.0,2.6937499046325684,1440.0,37.92611312866211,1438.39013671875,38.02165985107422,1073.0,1073.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0027777778450399637,1440.0,0.10537263751029968,0.011103393509984016,0.10540925711393356,4.0,4.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,0.0,0.14374999701976776,1440.0,4.271290302276611,18.243919372558594,4.273708343505859,160.0,160.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0069444444961845875,1440.0,0.15350207686424255,0.02356288954615593,0.15365907549858093,4.0,4.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.004861111287027597,1440.0,0.18440213799476624,0.034004148095846176,0.1844661980867386,7.0,7.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.009027778171002865,1440.0,0.21551397442817688,0.04644627124071121,0.21570298075675964,7.0,7.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.004166666883975267,1440.0,0.1580589860677719,0.024982642382383347,0.15811388194561005,6.0,6.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0020833334419876337,1440.0,0.07902948558330536,0.006245660129934549,0.07905694097280502,3.0,3.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.004166666883975267,1440.0,0.11172572523355484,0.012482637539505959,0.11180339753627777,3.0,3.0,0.0
406458.0,66.0,282.26251220703125,1440.0,497.1889953613281,247196.890625,571.7245483398438,3616.0,3616.0,0.0
246125.0,5.0,170.92013549804688,1440.0,328.19488525390625,107711.875,370.0345764160156,2341.0,2341.0,0.0
342042.0,33.0,237.52915954589844,1440.0,419.5901794433594,176055.90625,482.15765380859375,2735.0,2735.0,0.0
340788.0,18.0,236.65834045410156,1440.0,447.0240783691406,199830.53125,505.80401611328125,3399.0,3399.0,0.0
223214.0,7.0,155.0097198486328,1440.0,334.20477294921875,111692.8203125,368.4031066894531,2735.0,2735.0,0.0
228275.0,18.0,158.52430725097656,1440.0,325.0640563964844,105666.6328125,361.6581115722656,3097.0,3097.0,0.0
261312.0,30.0,181.46665954589844,1440.0,347.8868713378906,121025.28125,392.3715515136719,3195.0,3195.0,0.0
363444.0,100.0,252.39166259765625,1440.0,383.6911926269531,147218.9375,459.26080322265625,2735.0,2735.0,0.0
395113.0,90.0,274.384033203125,1440.0,440.5155944824219,194054.0,518.9802856445312,4221.0,4221.0,0.0
366670.0,83.0,254.63194274902344,1440.0,442.1286315917969,195477.734375,510.2109069824219,4354.0,4354.0,0.0
215260.0,0.0,149.48611450195312,1440.0,335.502197265625,112561.734375,367.2980041503906,2570.0,2570.0,0.0
295315.0,22.0,205.07986450195312,1440.0,391.79949951171875,153506.859375,442.22686767578125,2911.0,2911.0,0.0
261354.0,27.5,181.49583435058594,1440.0,337.72802734375,114060.21875,383.40704345703125,2570.0,2570.0,0.0
237037.0,5.0,164.60902404785156,1440.0,339.816650390625,115475.359375,377.5863952636719,2415.0,2415.0,0.0
61600.0,3.0,42.77777862548828,1440.0,197.7639923095703,39110.59375,202.33767700195312,2341.0,2341.0,0.0
5811.0,3.0,4.035416603088379,1440.0,6.440065383911133,41.47444152832031,7.599936008453369,188.0,188.0,3.0
4602.0,3.0,3.195833444595337,1440.0,5.3850860595703125,28.99915313720703,6.261988639831543,188.0,188.0,3.0
3374.0,3.0,2.343055486679077,1440.0,1.4796139001846313,2.1892573833465576,2.7711310386657715,22.0,22.0,0.0
